,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,JetBlue,JetBlue Airways,6449282,795777842571309057,/JetBlue/status/795777842571309057,2016-11-07 23:59:57,1478563197,0,1,1,0,,,,And it's always a pleasure to have you onboard! Enjoy. :),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And it's always a pleasure to have you onboard! Enjoy. :)</p>"
1,melodyucros,Melody Ucros,1567226534,795777517407899648,/melodyucros/status/795777517407899648,2016-11-07 23:58:39,1478563119,1,0,0,0,,,,Always a pleasure to fly @JetBlue !  #freewifi #extralegspace,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Always a pleasure to fly <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> ! <img alt=""✈️"" aria-label=""Emoji: Airplane"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2708.png"" title=""Airplane""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/freewifi?src=hash""><s>#</s><b>freewifi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/extralegspace?src=hash""><s>#</s><b>extralegspace</b></a></p>"
2,chriszeller,Chris Zeller,14739872,795777319822454785,/chriszeller/status/795777319822454785,2016-11-07 23:57:52,1478563072,0,0,0,0,,,,"Leave it to the New Yorker to park like an a**.
(Jk they're resizing the gates).
@Airbus #A321 #320 @JetBlue @VirginAmerica @flyLAXairportpic.twitter.com/3GtGOxRW7F – at Los Angeles International Airport (LAX)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Leave it to the New Yorker to park like an a**.
(Jk they're resizing the gates).
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15425377"" dir=""ltr"" href=""/Airbus""><s>@</s><b>Airbus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/A321?src=hash""><s>#</s><b>A321</b></a> #320 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""12101862"" dir=""ltr"" href=""/VirginAmerica""><s>@</s><b>VirginAmerica</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26886095"" dir=""ltr"" href=""/flyLAXairport""><s>@</s><b>flyLAXairport</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3GtGOxRW7F"">pic.twitter.com/3GtGOxRW7F</a><span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9d2134a083003"" href=""/search?q=place%3A07d9d2134a083003"">Los Angeles International Airport (LAX)</a></span></p>"
3,jamesmauri,James Mauri,30386589,795777272598982656,/jamesmauri/status/795777272598982656,2016-11-07 23:57:41,1478563061,1,1,3,0,,,,"When the jet blue stewardesses change from their heels to their flats , a part of me dies inside , but then I remember freecookies #JetBlue","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When the <strong>jet blue</strong> stewardesses change from their heels to their flats , a part of me dies inside , but then I remember freecookies <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JetBlue?src=hash""><s>#</s><b><strong>JetBlue</strong></b></a></p>"
4,JBJetBluerbx,[JB] JetBlue,795307284981305344,795777172573220864,/JBJetBluerbx/status/795777172573220864,2016-11-07 23:57:17,1478563037,0,0,0,0,,,,ADS ARE UP FOR JETBLUE AND ASVAGO! But more for jetblue.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADS ARE UP FOR <strong>JETBLUE</strong> AND ASVAGO! But more for <strong>jetblue</strong>.</p>"
5,thehipmunk,The Hipmunk,178077812,795777092440834048,/thehipmunk/status/795777092440834048,2016-11-07 23:56:58,1478563018,0,0,1,0,,,,"Hope you have a ""munk""nificent time! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hope you have a ""munk""nificent time! <img alt=""✈"" aria-label=""Emoji: Airplane"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2708.png"" title=""Airplane""/></p>"
6,spotterkoeln,spotter.koeln,90897821,795777049139040256,/spotterkoeln/status/795777049139040256,2016-11-07 23:56:47,1478563007,0,0,0,0,,,,New #Retrojet N763JB #Jetblue https://twitter.com/jetphotos/status/795748846634762240 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Retrojet?src=hash""><s>#</s><b>Retrojet</b></a> N763JB <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Jetblue?src=hash""><s>#</s><b><strong>Jetblue</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/jetphotos/status/795748846634762240"" dir=""ltr"" href=""https://t.co/4qWNdlK1Ek"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/jetphotos/status/795748846634762240""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/jetphotos/stat</span><span class=""invisible"">us/795748846634762240</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
7,callingallbots,Calling All Spambots,4125878476,795776941072777216,/callingallbots/status/795776941072777216,2016-11-07 23:56:22,1478562982,0,0,0,0,,,,"OWnNkSvuRGeNMHrP - I'd like to change some money anafranil 10mg side effects  A JetBlue Airways Corp flight to Austin, Texas, waspreparin...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">OWnNkSvuRGeNMHrP - I'd like to change some money anafranil 10mg side effects  A <strong>JetBlue</strong> Airways Corp flight to Austin, Texas, waspreparin...</p>"
8,JetBlue,JetBlue Airways,6449282,795776122864726017,/JetBlue/status/795776122864726017,2016-11-07 23:53:07,1478562787,0,0,0,0,,,,"Oh, no! No snacks? Are you using Fly-Fi to tweet now?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh, no! No snacks? Are you using Fly-Fi to tweet now?</p>"
9,Sajam,Stephen Lyon,15614442,795775398994972672,/Sajam/status/795775398994972672,2016-11-07 23:50:14,1478562614,2,0,8,0,,,,"I slept through the snacks on this JetBlue flight and now I'm sad. 

Free wifi is pretty legit though","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I slept through the snacks on this <strong>JetBlue</strong> flight and now I'm sad. 

Free wifi is pretty legit though</p>"
