,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,tammyampersand,jack-o-lanternie sanders,253670526,861007406658093057,/tammyampersand/status/861007406658093057,2017-05-06 23:58:57,1494115137,0,0,0,0,,,,(jetblue fuckers that is whoops),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">(<strong>jetblue</strong> fuckers that is whoops)</p>"
1,MaureenChantal,Mauren,275169685,861005871320616961,/MaureenChantal/status/861005871320616961,2017-05-06 23:52:51,1494114771,0,0,0,0,,,,Every airline seems to be doing their best to eff up! Please @JetBlue don't join the trend.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Every airline seems to be doing their best to eff up! Please <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> don't join the trend.</p>"
2,lschiffer,Larry P. Schiffer,16953540,861005707851816960,/lschiffer/status/861005707851816960,2017-05-06 23:52:12,1494114732,0,1,10,0,,,,A better shot of the @JetBlue plane honoring the Bravest #NYFD #NYCpic.twitter.com/j3iDli1528,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A better shot of the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> plane honoring the Bravest <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NYFD?src=hash""><s>#</s><b>NYFD</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NYC?src=hash""><s>#</s><b>NYC</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/j3iDli1528"">pic.twitter.com/j3iDli1528</a></p>"
3,earredondo5,Eduardo  Arredondo,301997809,861004691253084160,/earredondo5/status/861004691253084160,2017-05-06 23:48:09,1494114489,0,0,0,0,,,,"I  #LongBeachAirport thru security in under 10 minutes!!! 
#JetBlue","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I <img alt=""💚"" aria-label=""Emoji: Green heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49a.png"" title=""Green heart""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LongBeachAirport?src=hash""><s>#</s><b>LongBeachAirport</b></a> thru security in under 10 minutes!!! <img alt=""🙌🏽"" aria-label=""Emoji: Person raising both hands in celebration (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64c-1f3fd.png"" title=""Person raising both hands in celebration (medium skin tone)""/><img alt=""✈️"" aria-label=""Emoji: Airplane"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2708.png"" title=""Airplane""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JetBlue?src=hash""><s>#</s><b><strong>JetBlue</strong></b></a></p>"
4,JetBlue,JetBlue Airways,6449282,861002783532740608,/JetBlue/status/861002783532740608,2017-05-06 23:40:34,1494114034,0,0,0,0,,,,Will you please send more details via DM?https://twitter.com/messages/compose?recipient_id=6449282 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Will you please send more details via DM?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/messages/compose?recipient_id=6449282"" dir=""ltr"" href=""https://t.co/xSmyP7Lfyg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/messages/compose?recipient_id=6449282""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/messages/compo</span><span class=""invisible"">se?recipient_id=6449282</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
5,ebuyerstore,ebuyer,180288565,861002030726492161,/ebuyerstore/status/861002030726492161,2017-05-06 23:37:35,1494113855,0,0,0,0,,,,San Francisco to Las Vegas or Vice Versa $56 RT on Jetblue (travel in May) Nonstop http://ebuyerstore.com/san-francisco-to-las-vegas-or-vice-versa-56-rt-on-jetblue-travel-in-may-nonstop/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">San Francisco to Las Vegas or Vice Versa $56 RT on <strong>Jetblue</strong> (travel in May) Nonstop <a class=""twitter-timeline-link"" data-expanded-url=""http://ebuyerstore.com/san-francisco-to-las-vegas-or-vice-versa-56-rt-on-jetblue-travel-in-may-nonstop/"" dir=""ltr"" href=""https://t.co/M5bIhO9imG"" rel=""nofollow noopener"" target=""_blank"" title=""http://ebuyerstore.com/san-francisco-to-las-vegas-or-vice-versa-56-rt-on-jetblue-travel-in-may-nonstop/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ebuyerstore.com/san-francisco-</span><span class=""invisible"">to-las-vegas-or-vice-versa-56-rt-on-jetblue-travel-in-may-nonstop/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
6,mattbuckley,Matt Buckley,14958097,861001468626837505,/mattbuckley/status/861001468626837505,2017-05-06 23:35:21,1494113721,0,0,1,0,,,,Time will tell if @JetBlue can match @British_Airways ' largesse in these circumstances...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Time will tell if <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> can match <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18332190"" dir=""ltr"" href=""/British_Airways""><s>@</s><b>British_Airways</b></a> ' largesse in these circumstances...</p>"
7,JP3575,J.P.,857960356572000257,861000317546229761,/JP3575/status/861000317546229761,2017-05-06 23:30:46,1494113446,0,0,0,0,,,,Good you?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good you?</p>"
8,gannsberg,gannsberg,17779443,860999884186497028,/gannsberg/status/860999884186497028,2017-05-06 23:29:03,1494113343,0,0,0,0,,,,We did that already and the initial call got disconnected and they claim it was from my end but it wasn't.... Haven't heard back since,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We did that already and the initial call got disconnected and they claim it was from my end but it wasn't.... Haven't heard back since</p>"
9,BryanLopez_23,Bryan,376920261,860999733187366912,/BryanLopez_23/status/860999733187366912,2017-05-06 23:28:27,1494113307,0,0,0,0,,,,@JetBlue fucking up my Chicago weekend,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> fucking up my Chicago weekend</p>"
