tweetID,TimeStamp,Text,Sentiment,Emphasis
4.23562E+17,2014-01-15 21:08,,-0.300000012,0.899999976
,,,,
4.23543E+17,2014-01-15 19:51,,0.300000012,0.699999988
,,,,
4.23542E+17,2014-01-15 19:47,,-0.300000012,1.5
,,,,
4.23541E+17,2014-01-15 19:44,,-0.5,1.100000024
,,,,
4.23536E+17,2014-01-15 19:24,,0.100000001,0.100000001
,,,,
4.20344E+17,2014-01-06 23:59,,-0.600000024,0.600000024
,,,,
4.20344E+17,2014-01-06 23:59,,-0.100000001,0.100000001
,,,,
4.20343E+17,2014-01-06 23:56,,-0.100000001,0.100000001
,,,,
4.20341E+17,2014-01-06 23:47,,-0.800000012,0.800000012
,,,,
4.20341E+17,2014-01-06 23:46,,-0.400000006,0.800000012
,,,,
4.20338E+17,2014-01-06 23:37,,-0.800000012,0.800000012
,,,,
4.20336E+17,2014-01-06 23:29,,-0.100000001,1.5
,,,,
4.20336E+17,2014-01-06 23:27,,0.400000006,0.899999976
,,,,
4.20335E+17,2014-01-06 23:25,,0.200000003,0.200000003
,,,,
4.20335E+17,2014-01-06 23:25,,-0.100000001,0.5
,,,,
4.20332E+17,2014-01-06 23:11,,-0.899999976,0.899999976
,,,,
4.2033E+17,2014-01-06 23:03,,0.100000001,0.100000001
,,,,
4.2033E+17,2014-01-06 23:02,,0,0.100000001
,,,,
4.20328E+17,2014-01-06 22:56,,0,0.100000001
,,,,
4.20328E+17,2014-01-06 22:55,,-0.200000003,0.600000024
,,,,
4.20328E+17,2014-01-06 22:54,,0,0
,,,,
4.20326E+17,2014-01-06 22:49,,-0.899999976,0.899999976
,,,,
4.20326E+17,2014-01-06 22:47,,-0.300000012,0.300000012
,,,,
4.20325E+17,2014-01-06 22:43,,0,0
,,,,
4.20325E+17,2014-01-06 22:42,,-0.200000003,1.299999952
,,,,
4.21431E+17,2014-01-09 23:57,,-0.200000003,1
,,,,
4.21428E+17,2014-01-09 23:47,,-0.899999976,0.899999976
,,,,
4.21428E+17,2014-01-09 23:45,,-0.200000003,0.600000024
,,,,
4.21428E+17,2014-01-09 23:45,,-0.300000012,0.600000024
,,,,
4.21427E+17,2014-01-09 23:43,,-0.100000001,0.200000003
,,,,
4.21425E+17,2014-01-09 23:33,,-0.600000024,2.599999905
,,,,
4.21422E+17,2014-01-09 23:23,,-0.899999976,0.899999976
,,,,
4.21422E+17,2014-01-09 23:21,,0.200000003,0.200000003
,,,,
4.21421E+17,2014-01-09 23:20,,0,0.200000003
,,,,
4.21417E+17,2014-01-09 23:05,,0,0.200000003
,,,,
4.21416E+17,2014-01-09 22:57,,0,0.100000001
,,,,
4.21414E+17,2014-01-09 22:51,,0,0
,,,,
4.2141E+17,2014-01-09 22:36,,-0.300000012,0.800000012
,,,,
4.21405E+17,2014-01-09 22:17,,0,0.100000001
,,,,
4.21401E+17,2014-01-09 22:01,,-0.899999976,1.899999976
,,,,
4.21396E+17,2014-01-09 21:40,,-0.100000001,0.300000012
,,,,
4.21395E+17,2014-01-09 21:35,,-0.400000006,0.899999976
,,,,
4.21391E+17,2014-01-09 21:20,,0,0.100000001
,,,,
4.21383E+17,2014-01-09 20:48,,-0.400000006,1.600000024
,,,,
4.21381E+17,2014-01-09 20:38,,0.400000006,0.899999976
,,,,
4.26864E+17,2014-01-24 23:46,,-0.899999976,0.899999976
,,,,
4.26864E+17,2014-01-24 23:46,,0,0.5
,,,,
4.26863E+17,2014-01-24 23:43,,0.200000003,0.200000003
,,,,
4.26848E+17,2014-01-24 22:45,,0,0.5
,,,,
4.26848E+17,2014-01-24 22:43,,-0.100000001,0.5
,,,,
4.26848E+17,2014-01-24 22:43,,-0.400000006,0.800000012
,,,,
4.26847E+17,2014-01-24 22:41,,-0.400000006,1.299999952
,,,,
4.26847E+17,2014-01-24 22:39,,-0.5,1.600000024
,,,,
4.26841E+17,2014-01-24 22:17,,-0.899999976,0.899999976
,,,,
4.26839E+17,2014-01-24 22:09,,0,0.100000001
,,,,
4.26831E+17,2014-01-24 21:37,,-0.300000012,0.800000012
,,,,
4.2683E+17,2014-01-24 21:31,,0.400000006,0.400000006
,,,,
4.26829E+17,2014-01-24 21:27,,-0.200000003,1.100000024
,,,,
4.26826E+17,2014-01-24 21:18,,-0.400000006,0.400000006
,,,,
4.26814E+17,2014-01-24 20:29,,0.200000003,0.400000006
,,,,
4.26814E+17,2014-01-24 20:27,,-0.899999976,0.899999976
,,,,
4.26812E+17,2014-01-24 20:19,,0,0.100000001
,,,,
4.26811E+17,2014-01-24 20:17,,-0.5,1
,,,,
4.26806E+17,2014-01-24 19:56,,0,0.300000012
,,,,
4.268E+17,2014-01-24 19:32,,0.200000003,0.200000003
,,,,
4.22873E+17,2014-01-13 23:31,,0,0.100000001
,,,,
4.22873E+17,2014-01-13 23:29,,0,0.400000006
,,,,
4.22866E+17,2014-01-13 23:03,,0,0
,,,,
4.22862E+17,2014-01-13 22:45,,0.100000001,0.100000001
,,,,
4.22854E+17,2014-01-13 22:14,,-0.600000024,0.600000024
,,,,
4.22853E+17,2014-01-13 22:10,,0,0.100000001
,,,,
4.22851E+17,2014-01-13 22:03,,-0.5,1.5
,,,,
4.22849E+17,2014-01-13 21:52,,-0.899999976,0.899999976
,,,,
4.22843E+17,2014-01-13 21:30,,0.200000003,0.5
,,,,
4.22842E+17,2014-01-13 21:26,,-0.300000012,1.100000024
,,,,
4.22838E+17,2014-01-13 21:10,,-0.699999988,1.5
,,,,
4.22838E+17,2014-01-13 21:10,,0.600000024,1.899999976
,,,,
4.22837E+17,2014-01-13 21:04,,-0.800000012,1.700000048
,,,,
4.22825E+17,2014-01-13 20:16,,-0.400000006,1.799999952
,,,,
4.22813E+17,2014-01-13 19:32,,0.899999976,1.799999952
,,,,
4.22796E+17,2014-01-13 18:24,,-0.600000024,1.299999952
,,,,
4.22796E+17,2014-01-13 18:21,,0.5,1
,,,,
4.22787E+17,2014-01-13 17:47,,-0.100000001,1.299999952
,,,,
4.22783E+17,2014-01-13 17:32,,0.100000001,0.100000001
,,,,
4.22779E+17,2014-01-13 17:16,,-0.600000024,1.799999952
,,,,
4.25774E+17,2014-01-21 23:35,,0,0.100000001
,,,,
4.25774E+17,2014-01-21 23:35,,0,0.100000001
,,,,
4.25767E+17,2014-01-21 23:07,,0,0.200000003
,,,,
4.25746E+17,2014-01-21 21:46,,0.5,1.600000024
,,,,
4.25744E+17,2014-01-21 21:38,,0,0.100000001
,,,,
4.25718E+17,2014-01-21 19:54,,0,0.100000001
,,,,
4.25715E+17,2014-01-21 19:43,,0,0.100000001
,,,,
4.25707E+17,2014-01-21 19:11,,-0.200000003,0.200000003
,,,,
4.25698E+17,2014-01-21 18:32,,0,0
,,,,
4.25669E+17,2014-01-21 16:37,,-0.899999976,0.899999976
,,,,
4.25665E+17,2014-01-21 16:21,,0.100000001,0.200000003
,,,,
4.25641E+17,2014-01-21 14:47,,0,0
,,,,
4.25634E+17,2014-01-21 14:21,,-0.100000001,0.100000001
,,,,
4.25634E+17,2014-01-21 14:19,,-0.300000012,0.600000024
,,,,
4.25625E+17,2014-01-21 13:44,,0,0
,,,,
4.25615E+17,2014-01-21 13:04,,0.200000003,0.200000003
,,,,
4.25613E+17,2014-01-21 12:57,,0,0.300000012
,,,,
4.25613E+17,2014-01-21 12:56,,0,0.100000001
,,,,
4.25613E+17,2014-01-21 12:55,,-0.899999976,0.899999976
,,,,
4.25588E+17,2014-01-21 11:18,,0.200000003,1.100000024
,,,,
4.25053E+17,2014-01-19 23:52,,-0.5,0.5
,,,,
4.25052E+17,2014-01-19 23:46,,0.300000012,0.300000012
,,,,
4.25045E+17,2014-01-19 23:18,,0,0
,,,,
4.25036E+17,2014-01-19 22:43,,-0.5,0.5
,,,,
4.25032E+17,2014-01-19 22:26,,0.699999988,0.699999988
,,,,
4.25023E+17,2014-01-19 21:50,,-0.300000012,0.300000012
,,,,
4.25017E+17,2014-01-19 21:29,,0.100000001,0.200000003
,,,,
4.25014E+17,2014-01-19 21:17,,-0.5,0.5
,,,,
4.25013E+17,2014-01-19 21:13,,0,0
,,,,
4.25013E+17,2014-01-19 21:11,,-0.5,1
,,,,
4.25007E+17,2014-01-19 20:47,,-0.100000001,1.299999952
,,,,
4.25006E+17,2014-01-19 20:44,,0,0
,,,,
4.25002E+17,2014-01-19 20:28,,-0.200000003,0.5
,,,,
4.24991E+17,2014-01-19 19:45,,-0.5,0.5
,,,,
4.24988E+17,2014-01-19 19:34,,-0.899999976,0.899999976
,,,,
4.24986E+17,2014-01-19 19:26,,0,0.100000001
,,,,
4.24984E+17,2014-01-19 19:16,,0.699999988,2.900000095
,,,,
4.24967E+17,2014-01-19 18:09,,0.300000012,1.299999952
,,,,
4.24964E+17,2014-01-19 18:00,,0.100000001,0.100000001
,,,,
4.24964E+17,2014-01-19 17:59,,-0.5,0.5
,,,,
4.28315E+17,2014-01-28 23:52,,-0.200000003,0.5
,,,,
4.28314E+17,2014-01-28 23:49,,0,0
,,,,
4.28293E+17,2014-01-28 22:26,,0.200000003,1.399999976
,,,,
4.28283E+17,2014-01-28 21:47,,-0.300000012,0.800000012
,,,,
4.28281E+17,2014-01-28 21:40,,0.100000001,0.400000006
,,,,
4.28279E+17,2014-01-28 21:31,,0.400000006,0.400000006
,,,,
4.28268E+17,2014-01-28 20:45,,0,0.100000001
,,,,
4.28267E+17,2014-01-28 20:42,,-0.200000003,0.899999976
,,,,
4.28267E+17,2014-01-28 20:42,,0,0.100000001
,,,,
4.28265E+17,2014-01-28 20:36,,0.100000001,1.299999952
,,,,
4.28262E+17,2014-01-28 20:21,,-0.100000001,0.100000001
,,,,
4.28261E+17,2014-01-28 20:19,,-0.100000001,0.100000001
,,,,
4.2826E+17,2014-01-28 20:16,,-0.100000001,0.400000006
,,,,
4.28259E+17,2014-01-28 20:12,,-0.300000012,0.300000012
,,,,
4.28258E+17,2014-01-28 20:07,,-0.200000003,0.800000012
,,,,
4.28241E+17,2014-01-28 19:01,,-0.800000012,1.600000024
,,,,
4.28221E+17,2014-01-28 17:40,,0,0.100000001
,,,,
4.2822E+17,2014-01-28 17:35,,-0.100000001,0.5
,,,,
4.28218E+17,2014-01-28 17:30,,0,0.600000024
,,,,
4.28217E+17,2014-01-28 17:25,,0,0.200000003
,,,,
4.26142E+17,2014-01-22 23:58,,-0.5,0.5
,,,,
4.26141E+17,2014-01-22 23:56,,-0.400000006,0.400000006
,,,,
4.26141E+17,2014-01-22 23:56,,-0.400000006,0.400000006
,,,,
4.26141E+17,2014-01-22 23:54,,-0.400000006,0.800000012
,,,,
4.26141E+17,2014-01-22 23:53,,-0.300000012,0.300000012
,,,,
4.2614E+17,2014-01-22 23:51,,-0.200000003,0.200000003
,,,,
4.2614E+17,2014-01-22 23:51,,-0.100000001,2.400000095
,,,,
4.2614E+17,2014-01-22 23:50,,0.5,0.5
,,,,
