tweetID,TimeStamp,Text,Sentiment,Emphasis
4.22518E+17,2014-01-12 23:59,,-0.899999976,0.899999976
,,,,
4.22518E+17,2014-01-12 23:59,,-0.200000003,0.200000003
,,,,
4.22518E+17,2014-01-12 23:59,,0,0
,,,,
4.22518E+17,2014-01-12 23:58,,-0.400000006,0.400000006
,,,,
4.22518E+17,2014-01-12 23:58,,0,0.100000001
,,,,
4.22518E+17,2014-01-12 23:58,,0,0.300000012
,,,,
4.22518E+17,2014-01-12 23:58,,-0.100000001,0.100000001
,,,,
4.22518E+17,2014-01-12 23:57,,0,0.100000001
,,,,
4.22518E+17,2014-01-12 23:57,,0.5,0.5
,,,,
4.22518E+17,2014-01-12 23:57,,0.100000001,0.100000001
,,,,
4.22518E+17,2014-01-12 23:56,,0,0.200000003
,,,,
4.22518E+17,2014-01-12 23:56,,0.100000001,0.300000012
,,,,
4.22518E+17,2014-01-12 23:56,,0,1.399999976
,,,,
4.22517E+17,2014-01-12 23:56,,0.200000003,0.200000003
,,,,
4.22517E+17,2014-01-12 23:56,,0.5,1
,,,,
4.22517E+17,2014-01-12 23:56,,0,0
,,,,
4.24693E+17,2014-01-18 23:59,,0,0.100000001
,,,,
4.24693E+17,2014-01-18 23:59,,0.100000001,0.300000012
,,,,
4.24692E+17,2014-01-18 23:59,,0.100000001,0.100000001
,,,,
4.24692E+17,2014-01-18 23:58,,0,0.100000001
,,,,
4.24692E+17,2014-01-18 23:58,,0,0.100000001
,,,,
4.24692E+17,2014-01-18 23:57,,0.5,0.5
,,,,
4.24692E+17,2014-01-18 23:57,,0.300000012,0.600000024
,,,,
4.24692E+17,2014-01-18 23:57,,0.100000001,0.400000006
,,,,
4.24692E+17,2014-01-18 23:57,,0.400000006,0.400000006
,,,,
4.24692E+17,2014-01-18 23:57,,0.200000003,0.200000003
,,,,
4.24692E+17,2014-01-18 23:57,,0.300000012,0.300000012
,,,,
4.24692E+17,2014-01-18 23:56,,0,0.100000001
,,,,
4.24692E+17,2014-01-18 23:55,,0.100000001,0.400000006
,,,,
4.24692E+17,2014-01-18 23:55,,0.300000012,0.699999988
,,,,
4.24692E+17,2014-01-18 23:55,,-0.200000003,0.400000006
,,,,
4.24691E+17,2014-01-18 23:55,,0,0
,,,,
4.24691E+17,2014-01-18 23:54,,0.800000012,0.800000012
,,,,
4.24691E+17,2014-01-18 23:54,,0.300000012,0.699999988
,,,,
4.24691E+17,2014-01-18 23:54,,-0.200000003,0.200000003
,,,,
4.20344E+17,2014-01-06 23:59,,0.699999988,0.699999988
,,,,
4.20344E+17,2014-01-06 23:59,,0.100000001,1.5
,,,,
4.20344E+17,2014-01-06 23:59,,0,0.100000001
,,,,
4.20344E+17,2014-01-06 23:59,,0.100000001,0.300000012
,,,,
4.20344E+17,2014-01-06 23:59,,-0.200000003,1.100000024
,,,,
4.20344E+17,2014-01-06 23:59,,0,0
,,,,
4.20344E+17,2014-01-06 23:59,,-0.200000003,0.899999976
,,,,
4.20344E+17,2014-01-06 23:59,,0.200000003,0.200000003
,,,,
4.20344E+17,2014-01-06 23:58,,-0.100000001,0.100000001
,,,,
4.20344E+17,2014-01-06 23:58,,0,0.200000003
,,,,
4.20344E+17,2014-01-06 23:58,,-0.100000001,0.5
,,,,
4.20344E+17,2014-01-06 23:58,,0.100000001,0.100000001
,,,,
4.20344E+17,2014-01-06 23:58,,0,1.200000048
,,,,
4.20344E+17,2014-01-06 23:58,,0.100000001,0.100000001
,,,,
4.20344E+17,2014-01-06 23:58,,-0.100000001,0.200000003
,,,,
4.20344E+17,2014-01-06 23:58,,0,0.100000001
,,,,
4.20344E+17,2014-01-06 23:58,,0,0.100000001
,,,,
4.21793E+17,2014-01-10 23:59,,-0.300000012,0.800000012
,,,,
4.21793E+17,2014-01-10 23:59,,0,0.100000001
,,,,
4.21793E+17,2014-01-10 23:59,,0.699999988,0.699999988
,,,,
4.21793E+17,2014-01-10 23:59,,0,0
,,,,
4.21793E+17,2014-01-10 23:58,,0,0.200000003
,,,,
4.21793E+17,2014-01-10 23:58,,-0.899999976,0.899999976
,,,,
4.21793E+17,2014-01-10 23:58,,0,0
,,,,
4.21793E+17,2014-01-10 23:58,,-0.200000003,0.200000003
,,,,
4.21793E+17,2014-01-10 23:58,,-0.200000003,0.200000003
,,,,
4.21793E+17,2014-01-10 23:58,,0,0.100000001
,,,,
4.21793E+17,2014-01-10 23:57,,0.100000001,0.800000012
,,,,
4.21793E+17,2014-01-10 23:57,,-0.5,0.5
,,,,
4.21793E+17,2014-01-10 23:57,,0.200000003,0.400000006
,,,,
4.21793E+17,2014-01-10 23:57,,-0.100000001,0.200000003
,,,,
4.21793E+17,2014-01-10 23:56,,0.100000001,0.300000012
,,,,
4.21793E+17,2014-01-10 23:56,,0,1.299999952
,,,,
4.21793E+17,2014-01-10 23:56,,0.300000012,0.300000012
,,,,
4.21793E+17,2014-01-10 23:56,,-0.5,1
,,,,
4.21793E+17,2014-01-10 23:56,,0,0
,,,,
4.29041E+17,2014-01-30 23:59,,0.899999976,0.899999976
,,,,
4.29041E+17,2014-01-30 23:59,,-0.100000001,0.100000001
,,,,
4.29041E+17,2014-01-30 23:59,,-0.300000012,0.300000012
,,,,
4.29041E+17,2014-01-30 23:59,,0,0.100000001
,,,,
4.29041E+17,2014-01-30 23:59,,0,0
,,,,
4.29041E+17,2014-01-30 23:59,,0,0.100000001
,,,,
4.29041E+17,2014-01-30 23:59,,0.600000024,0.600000024
,,,,
